"Region-2
County-3
District-4",Type,School,FacilityName,Address,City,Zip,GradeServed,lat,lng
050160540,04,2029,Frederick Nerge Elem School,660 N Woodfield Trl,Roselle,60172 1058,K-6,41.996423,-88.068027
050160540,04,2030,Enders-Salk Elem School,345 N Salem Dr,Schaumburg,60194 4339,K-6,42.032458,-88.100948
050160540,04,2031,Elizabeth Blackwell Elem School,345 N Walnut Ln,Schaumburg,60194 3864,K-6,42.031448,-88.132423
050160540,04,2032,Lincoln Prairie School,500 Hillcrest Blvd,Hoffman Estates,60169 4122,K-8,42.06025,-88.091037
050160540,04,3111,The District 54 Early Learning Center,520 E Schaumburg Rd,Schaumburg,60194 3510,P,42.028036,-88.066098
050160570,02,1004,Lincoln Middle School,700 W Lincoln St,Mt Prospect,60056 3010,6-8,42.059099,-87.946477
050160570,02,2002,Fairview Elem School,300 N Fairview Ave,Mt Prospect,60056 2376,2-5,42.071897,-87.945366
050160570,02,2005,Lions Park Elem School,300 E Council Trl,Mt Prospect,60056 3930,2-5,42.055668,-87.931944
050160570,02,2008,Westbrook Early Learning Cntr,103 S Busse Rd,Mt Prospect,60056 2903,P-1,42.063096,-87.960279
050160590,04,1010,Grove Jr High School,777 W Elk Grove Blvd,Elk Grove Village,60007 4221,6-8,42.008303,-87.993482
050160590,04,1012,Holmes Jr High School,1900 W Lonnquist Blvd,Mt Prospect,60056 3536,"P,6-8",42.051715,-87.965892
050160590,04,1016,Friendship Jr High School,550 Elizabeth Ln,Des Plaines,60018 5573,6-8,42.026991,-87.934365
050160590,04,2001,Brentwood Elem School,260 Dulles Rd,Des Plaines,60016 2723,K-5,42.045012,-87.92717
050160590,04,2002,Adm Richard E Byrd Elem School,265 Wellington Ave,Elk Grove Village,60007 3405,K-5,41.997234,-88.00888
050160590,04,2003,Clearmont Elem School,280 Clearmont Dr,Elk Grove Village,60007 4006,K-5,41.999343,-87.98963
050160590,04,2006,Devonshire School,1401 Pennsylvania Ave,Des Plaines,60018 1120,K-5,42.025718,-87.926351
050160590,04,2008,Forest View Elem School,1901 W Estates Dr,Mt Prospect,60056 3521,K-5,42.05504,-87.966976
050160590,04,2009,Robert Frost Elem School,1308 S Cypress Dr,Mt Prospect,60056 5004,K-5,42.042891,-87.953142
050160590,04,2014,John Jay Elem School,1835 W Pheasant Trl,Mt Prospect,60056 4556,K-5,42.041633,-87.96576
050160590,04,2016,Juliette Low Elem School,1530 S Highland Ave,Arlington Heights,60005 3630,K-5,42.055653,-87.986701
050160590,04,2018,Rupley Elem School,305 Oakton St,Elk Grove Village,60007 1727,K-5,42.021945,-87.986088
050160590,04,2019,Salt Creek Elem School,65 Jf Kennedy Blvd,Elk Grove Village,60007 3629,K-5,42.00369,-87.99991
050160590,04,2020,Ridge Family Center for Learning,650 Ridge Ave,Elk Grove Village,60007 4229,K-5,42.010721,-87.989431
050160620,04,1001,Algonquin Middle School,767 E Algonquin Rd,Des Plaines,60016 6251,6-8,42.03072,-87.904883
050160620,04,1003,Chippewa Middle School,123 N 8th Ave,Des Plaines,60016 2145,6-8,42.057793,-87.909039
050160620,04,2001,Iroquois Community School,1836 E Touhy Ave,Des Plaines,60018 3629,K-8,42.008268,-87.938222
050160620,04,2002,Central Elem School,1526 E Thacker St,Des Plaines,60016 6432,K-5,42.037446,-87.886637
050160620,04,2004,Cumberland Elem School,700 E Golf Rd,Des Plaines,60016 2311,K-5,42.053981,-87.906599
050160620,04,2005,Forest Elem School,1375 S 5th Ave,Des Plaines,60018 1430,P-5,42.027559,-87.906448
050160620,04,2008,North Elementary School,1789 Rand Rd,Des Plaines,60016 3509,K-5,42.044665,-87.879074
050160620,04,2009,Orchard Place Elem School,2727 Maple St,Des Plaines,60018 3843,K-5,42.004117,-87.879483
050160620,04,2010,Plainfield Elem School,1850 Plainfield Dr,Des Plaines,60018 2053,K-5,42.018662,-87.901808
050160620,04,2011,South Elem School,1535 Everett Ave,Des Plaines,60018 2318,K-5,42.020409,-87.886122
050160620,04,2012,Terrace Elem School,735 S Westgate Rd,Des Plaines,60016 2951,K-5,42.040004,-87.918474
050160630,02,1003,Gemini Jr High School,8955 N Greenwood Ave,Niles,60714 1416,7-8,42.042852,-87.840363
050160630,02,2006,V H Nelson Elem School,8901 N Ozanam Ave,Niles,60714 1711,K-6,42.042057,-87.820833
050160630,02,2008,Stevenson School,9000 Capitol Dr,Des Plaines,60016 5007,K-6,42.043239,-87.85186
050160630,02,2009,Mark Twain Elem School,9401 N Hamlin Ave,Niles,60714 5869,K-6,42.050479,-87.850217
050160630,02,2010,Washington Elem School,2710 Golf Rd,Glenview,60025 4669,K-6,42.054961,-87.828504
050160630,02,2011,Melzer School,9400 Oriole Ave,Morton Grove,60053 1008,P-6,42.052192,-87.815843
050160630,02,2012,Apollo Elem School,10100 Dee Rd,Des Plaines,60016 1512,P-6,42.065168,-87.856653
050160640,04,1006,Emerson Middle School,8101 N Cumberland Ave,Niles,60714 2736,6-8,42.027064,-87.835796
050160640,04,1007,Lincoln Middle School,200 S Lincoln Ave,Park Ridge,60068 3812,6-8,42.008482,-87.8433
050160640,04,2001,George B Carpenter Elem School,300 N Hamlin Ave,Park Ridge,60068 2924,K-5,42.014408,-87.850416
050160640,04,2004,Eugene Field Elem School,707 Wisner St,Park Ridge,60068 2708,K-5,42.020117,-87.824521
050160640,04,2005,Franklin Elementary School,2401 Manor Ln,Park Ridge,60068 1559,K-5,42.032059,-87.856702
050160640,04,2011,Theodore Roosevelt Elem School,1001 S Fairview Ave,Park Ridge,60068 4712,K-5,41.999686,-87.834358
050160640,04,2012,George Washington Elem School,1500 Stewart Ave,Park Ridge,60068 3867,K-5,42.005166,-87.84561
050160640,04,3001,Jefferson School,8200 W Greendale Ave,Niles,60714 2713,P,42.027642,-87.830316
050160650,04,1002,Chute Middle School,1400 Oakton St,Evanston,60202 2721,6-8,42.026562,-87.692032
050160650,04,1007,Haven Middle School,2417 Prairie Ave,Evanston,60201 2214,6-8,42.061863,-87.69859
050160650,04,1012,Nichols Middle School,800 Greenleaf St,Evanston,60202 1334,6-8,42.037729,-87.682125
050160650,04,2004,Dawes Elementary School,440 Dodge Ave,Evanston,60202 3254,K-5,42.025013,-87.699643
050160650,04,2005,Dewey Elem School,1551 Wesley Ave,Evanston,60201 4121,K-5,42.045486,-87.69202
050160650,04,2009,Lincoln Elem School,910 Forest Ave,Evanston,60202 1474,K-5,42.034065,-87.674925
050160650,04,2010,Lincolnwood Elem School,2600 Colfax St,Evanston,60201 2107,K-5,42.06064,-87.709212
050160650,04,2014,Oakton Elem School,436 Ridge Ave,Evanston,60202 2861,K-5,42.025791,-87.685502
050160650,04,2015,Orrington Elem School,2636 Orrington Ave,Evanston,60201 1761,K-5,42.065349,-87.679638
050160650,04,2019,Walker Elem School,3601 Church St,Evanston,60203 1605,K-5,42.048263,-87.717985
050160650,04,2020,Washington Elem School,914 Ashland Ave,Evanston,60202 1606,K-5,42.034737,-87.69305
050160650,04,2021,Willard Elem School,2700 Hurd Ave,Evanston,60201 1268,K-5,42.066551,-87.716541
050160650,04,2022,Dr ML King Jr Literary & Fine Arts Sch,2424 Lake St,Evanston,60201 3932,K-8,42.043918,-87.707195
050160650,04,2023,Kingsley Elementary School,2300 Green Bay Rd,Evanston,60201 2229,K-5,42.059478,-87.694604
050160650,04,2024,Dr Bessie Rhodes Sch Global Studies,3701 Davis St,Skokie,60076 1744,K-8,42.046415,-87.720551
050160650,04,3017,Rice Childrens Center,1101 Washington St,Evanston,60202 1619,3-8,42.032662,-87.686493
050160650,04,3020,Joseph E Hill Education Center,1500 McDaniel Ave,Evanston,60201 3976,P,42.046552,-87.708336
050160670,02,1002,Golf Middle School,9401 Waukegan Rd,Morton Grove,60053 1353,5-8,42.051785,-87.799458
050160670,02,2003,Hynes Elem School,9000 Belleforte Ave,Morton Grove,60053 2019,P-4,42.046614,-87.80342
050160680,02,1002,Old Orchard Jr High School,9310 Kenton Ave,Skokie,60076 1336,"P,6-8",42.053166,-87.742274
050160680,02,2001,Devonshire Elem School,9040 Kostner Ave,Skokie,60076 1657,K-5,42.045054,-87.737497
050160680,02,2004,Jane Stenson School,9201 Lockwood Ave,Skokie,60077 1137,K-5,42.047949,-87.759098
050160680,02,2005,Highland Elementary School,9700 Crawford Ave,Skokie,60076 1106,K-5,42.057212,-87.727442
050160690,02,1003,Lincoln Jr High School,7839 Lincoln Ave,Skokie,60077 3640,6-8,42.023644,-87.754109
050160690,02,2001,Thomas Edison Elem School,8200 Gross Point Rd,Morton Grove,60053 3534,3-5,42.030167,-87.764555
050160690,02,2004,Madison Elem School,5100 Madison St,Skokie,60077 2554,P-2,42.032097,-87.754929
050160700,02,2003,Park View Elem School,6200 Lake St,Morton Grove,60053 2416,P-8,42.041053,-87.783636
050160710,02,2001,Clarence E Culver School,6901 W Oakton St,Niles,60714 3024,P-8,42.02624,-87.800488
050160720,02,2002,Fairview South Elementary School,7040 Laramie Ave,Skokie,60077 3443,P-8,42.009179,-87.757884
050160730,02,2001,East Prairie Elem School,3907 Dobson St,Skokie,60076 3718,P-8,42.01976,-87.726636
050160735,02,1003,Oliver McCracken Middle School,8000 E Prairie Rd,Skokie,60076 3402,6-8,42.026421,-87.725763
050160735,02,2002,John Middleton Elem School,8300 Saint Louis Ave,Skokie,60076 2930,1-5,41.626371,-87.705614
050160735,02,2003,Elizabeth Meyer School,8100 Tripp Ave,Skokie,60076 3250,"P,K",42.028214,-87.734172
050160740,02,1001,Lincoln Hall Middle School,6855 N Crawford Ave,Lincolnwood,60712 4601,6-8,42.00545,-87.728567
050160740,02,2003,Rutledge Hall Elem School,6850 N East Prairie Rd,Lincolnwood,60712 2547,3-5,42.004729,-87.726162
050160740,02,2004,Todd Hall Elem School,3925 W Lunt Ave,Lincolnwood,60712 2548,P-2,42.008273,-87.726729
050162020,17,0001,Evanston Twp High School,1600 Dodge Ave,Evanston,60201 3449,9-12,42.047188,-87.699017
050162030,17,0001,New Trier Township H S Winnetka,385 Winnetka Ave,Winnetka,60093 4238,10-12,42.093706,-87.71913
050162030,17,0002,New Trier Township H S Northfield,7 Happ Rd,Northfield,60093 3411,9,42.086518,-87.766153
050162070,17,0001,Maine East High School,2601 Dempster St,Park Ridge,60068 1155,9-12,42.03961,-87.848702
050162070,17,0003,Maine South High School,1111 S Dee Rd,Park Ridge,60068 4379,9-12,42.001089,-87.854733
050162070,17,0004,Maine West High School,1755 S Wolf Rd,Des Plaines,60018 1923,9-12,42.020588,-87.908849
050162070,17,3002,Ralph J Frost Academy,1177 S Dee Rd,Park Ridge,60068 4379,9-12,42.000907,-87.854855
050162110,17,0001,J B Conant High School,700 E Cougar Trl,Hoffman Estates,60169 3659,9-12,42.035666,-88.062673
050162110,17,0002,Wm Fremd High School,1000 S Quentin Rd,Palatine,60067 7018,9-12,42.092141,-88.063283
050162110,17,0003,Palatine High School,1111 N Rohlwing Rd,Palatine,60074 3777,9-12,42.130367,-88.02392
050162110,17,0004,Schaumburg High School,1100 W Schaumburg Rd,Schaumburg,60194 4150,9-12,42.028638,-88.05297
050162110,17,0006,Hoffman Estates High School,1100 W Higgins Rd,Hoffman Estates,60169 4050,9-12,42.051565,-88.107562
050162110,17,3001,Higgins Education Center,1100 W Higgins Rd,Hoffman Estates,60169 4050,9-12,42.051565,-88.107562
050162110,17,3002,District 211 Academy - North,335 E Illinois Ave,Palatine,60067 7132,9-12,42.095614,-88.035675
050162140,17,0002,Elk Grove High School,500 W Elk Grove Blvd,Elk Grove Village,60007 4272,9-12,42.012988,-87.99749
050162140,17,0004,John Hersey High School,1900 E Thomas St,Arlington Heights,60004 4320,9-12,42.102521,-87.960019
050162140,17,0005,Prospect High School,801 W Kensington Rd,Mt Prospect,60056 1112,9-12,42.080954,-87.946492
050162140,17,0006,Wheeling High School,900 S Elmhurst Rd,Wheeling,60090 5507,9-12,42.14285,-87.936425
050162140,17,0007,Rolling Meadows High School,2901 Central Rd,Rolling Meadows,60008 2536,9-12,42.066551,-88.017175
050162140,17,0008,Buffalo Grove High School,1100 W Dundee Rd,Buffalo Grove,60089 4054,9-12,42.138955,-87.982761
050162140,17,3001,The Academy at Forest View,2121 S Goebbert Rd,Arlington Heights,60005 4205,9-12,42.047102,-87.974737
050162140,17,3004,Young Adult Program,2901 Central Rd,Rolling Meadows,60008 2536,10-12,42.066551,-88.017175
050162140,17,3005,Vanguard School,2121 S Goebbert Rd,Arlington Heights,60005 4205,9-12,42.047102,-87.974737
050162140,17,3006,Newcomer Center,2121 S Goebbert Rd,Arlington Heights,60005 4205,9-11,42.047102,-87.974737
050162140,17,3007,Sigwalt CLS Center,2702 Sigwalt St,Rolling Meadows,60008 1741,12,42.082842,-88.014498
050162190,17,0002,Niles North High School,9800 Lawler Ave,Skokie,60077 1215,9-12,42.061151,-87.752887
050162190,17,0003,Niles West High School,5701 Oakton St,Skokie,60077 2630,9-12,42.026585,-87.768808
050162190,17,3001,Niles Central,7700 Gross Point Rd,Skokie,60077 2614,9-12,42.019391,-87.775555
050162250,17,0001,Glenbrook North High School,2300 Shermer Rd,Northbrook,60062 6722,9-12,42.110914,-87.829534
050162250,17,0002,Glenbrook South High School,4000 W Lake Ave,Glenview,60026 1239,9-12,42.08742,-87.853214
050162250,17,3001,Glenbrook Evening High School,4000 W Lake Ave,Glenview,60026 1239,9-12,42.08742,-87.853214
050162250,17,3002,Glenbrook Off-Campus Center,1835 Landwehr Rd,Glenview,60026 1241,9-12,42.091465,-87.858937
060160780,02,2001,Rosemont Elem School,6101 Ruby St,Rosemont,60018 4450,P-8,41.989586,-87.871005
060160790,02,2001,Pennoyer Elem School,5200 N Cumberland Ave,Norridge,60706 1499,P-8,41.974016,-87.836635
060160800,02,2001,J Giles Elem School,4251 N Oriole Ave,Norridge,60706 1144,P-8,41.95708,-87.816899
060160800,02,2002,J Leigh Elem School,8151 W Lawrence Ave,Norridge,60706 3136,P-8,41.966547,-87.831303
060160810,02,1001,Lincoln Middle School,9750 Soreng Ave,Schiller Park,60176 2105,6-8,41.951343,-87.869673
060160810,02,2001,John F Kennedy Elem School,3945 Wehrman Ave,Schiller Park,60176 1814,P-3,41.949588,-87.878109
060160810,02,2003,Washington Elem School,4835 Michigan Ave,Schiller Park,60176 1111,4-5,41.966947,-87.868403
060160830,02,1003,Mannheim Middle School,2600 Hyde Park Ave,Melrose Park,60164 1536,6-8,41.925675,-87.886932
060160830,02,2002,Scott Elementary School,2250 Scott St,Melrose Park,60164 2008,K-5,41.919651,-87.874647
060160830,02,2004,Roy Elem School,533 N Roy Ave,Northlake,60164 1762,K-5,41.919726,-87.898707
060160830,02,2005,Westdale Elem School,99 Diversey Ave,Northlake,60164 1401,K-5,41.929003,-87.903151
060160830,02,3001,Enger School,10401 Grand Ave,Franklin Park,60131 2208,P-8,41.930429,-87.884681
060160830,02,3002,Mannheim Early Childhood Center,101 W Diversey,NorthLake,60164,"P,K",41.929004,-87.903136
060160840,02,1002,Hester Jr High School,2836 Gustav St,Franklin Park,60131 2905,6-8,41.9303,-87.866623
060160840,02,2003,North Elem School,9500 Gage Ave,Franklin Park,60131 2133,P-5,41.938492,-87.863174
060160840,02,2004,Dan H Pietrini Elem School,9750 Fullerton Ave,Franklin Park,60131 3207,P-5,41.92238,-87.869386
060160840,02,2005,Passow Elementary School,2838 Calwagner St,Franklin Park,60131 2649,K-5,41.930368,-87.86784
060160845,02,2001,Rhodes Elem School,8931 Fullerton Ave,River Grove,60171 1810,P-8,41.922905,-87.846555
060160855,02,2001,River Grove Elem School,2650 Thatcher Ave,River Grove,60171 1650,P-8,41.92791,-87.835582
060160860,02,2001,Union Ridge Elem School,4600 N Oak Park Ave,Harwood Heights,60706 4823,P-8,41.964854,-87.797692
060160870,02,1005,MacArthur Middle School,1310 N Wolf Rd,Berkeley,60163 1220,6-8,41.890786,-87.903456
060160870,02,1006,Northlake Middle School,202 S Lakewood Ave,Northlake,60164 2581,6-8,41.903505,-87.901767
060160870,02,2003,Jefferson Elementary School,225 46th Ave,Bellwood,60104 1315,P-5,41.888602,-87.889533
060160870,02,2007,J W Riley Elem School,123 S Wolf Rd,Northlake,60164 2353,K-5,41.904725,-87.903074
060160870,02,2008,Sunnyside Elementary School,5412 Saint Charles Rd,Berkeley,60163 1244,K-5,41.889146,-87.903477
060160870,02,2010,Whittier Elementary School,338 Whitehall Ave,Northlake,60164 1864,P-5,41.912455,-87.891666
060160880,02,1007,Roosevelt Middle School,2500 Oak St,Bellwood,60104 1525,6-8,41.885012,-87.887613
060160880,02,2001,Grant Elem School,1300 N 34th Ave,Melrose Park,60160 2835,1-5,41.898439,-87.875065
060160880,02,2003,Lincoln Elementary School,3420 Jackson St,Bellwood,60104 2419,K-5,41.87427,-87.87461
060160880,02,2005,McKinley Elem School,3317 Butterfield Rd,Bellwood,60104 1450,K-5,41.885115,-87.873705
060160880,02,2006,Thurgood Marshall Elem School,2501 Oak St,Bellwood,60104 1537,K-5,41.885538,-87.864803
060160880,02,2009,Grant Primary,1801 N 36th Ave,Stone Park,60165 1031,K,41.905427,-87.877619
060160880,02,3003,Early Childhood Cntr/Lincoln Primary,3519 Wilcox Ave,Bellwood,60104 2174,P,41.876365,-87.875844
060160890,02,2001,Jane Addams Elem School,910 Division St,Melrose Park,60160 2235,P-5,41.90061,-87.844788
060160890,02,2002,Emerson Elem School,311 Washington Blvd,Maywood,60153 2154,P-5,41.882463,-87.837198
060160890,02,2003,Garfield Elem School,1514 S 9th Ave,Maywood,60153 1951,K-5,41.874194,-87.843769
060160890,02,2004,Irving Elem School,805 S 17th Ave,Maywood,60153 1701,6-8,41.880474,-87.853706
060160890,02,2006,Lincoln Elem School,811 Chicago Ave,Maywood,60153 1172,P-5,41.893647,-87.842509
060160890,02,2007,Melrose Park Elem School,1715 W Lake St,Melrose Park,60160 3818,K-5,41.892861,-87.854731
060160890,02,2008,Roosevelt Elem School,1927 S 15th Ave,Broadview,60155 3005,K-5,41.8691,-87.850633
060160890,02,2010,Stevenson Elem School,1630 N 20th Ave,Melrose Park,60160 1904,6-8,41.902925,-87.858379
060160890,02,2012,Washington Elem School,1111 Washington Blvd,Maywood,60153 1559,P-2,41.882595,-87.846493
060160900,02,1002,Roosevelt School,7560 Oak Ave,River Forest,60305 1842,5-8,41.89214,-87.81384
060160900,02,2001,Lincoln Elem School,511 Park Ave,River Forest,60305 1712,K-4,41.888425,-87.819489
060160900,02,2005,Willard Elem School,1250 Ashland Ave,River Forest,60305 1028,P-4,41.902239,-87.817046
060160910,02,1001,Forest Park Middle School,925 Beloit Ave,Forest Park,60130 2301,6-8,41.869913,-87.811826
060160910,02,2001,Betsy Ross Elem School,1315 Marengo Ave,Forest Park,60130 2434,K-2,41.862706,-87.806708
060160910,02,2003,Field Stevenson Elem School,925 Beloit Ave,Forest Park,60130 2301,3-5,41.869913,-87.811826
060160910,02,2004,Garfield Elem School,543 Hannah Ave,Forest Park,60130 1909,P-2,41.876917,-87.809646
060160910,02,2005,Grant-White Elem School,147 Circle Ave,Forest Park,60130 1215,3-5,41.87409,-87.808178
060160920,02,2001,Lindop Elem School,2400 S 18th Ave,Broadview,60155 3930,P-8,41.860219,-87.854115
060160925,02,1001,Westchester Middle School,1620 Norfolk Ave,Westchester,60154 4430,6-8,41.856065,-87.87123
060160925,02,2002,Westchester Intermediate School,10900 Canterbury St,Westchester,60154 3457,3-5,41.855432,-87.894478
060160925,02,2003,Westchester Primary School,2400 Downing Ave,Westchester,60154 5102,P-2,41.844669,-87.888956
060160930,02,2001,Hillside Elem School,4804 Harrison St,Hillside,60162 1601,K-8,41.870143,-87.902869
060160940,02,2001,Komarek Elem School,8940 W 24th St,North Riverside,60546 1158,P-8,41.846101,-87.84631
060160950,02,1001,S E Gross  Middle School,3524 Maple Ave,Brookfield,60513 1250,"P,6-8",41.82708,-87.851644
060160950,02,2002,Brook Park Elem School,1214 Raymond Ave,La Grange Park,60526 1362,K-5,41.836711,-87.855413
060160960,02,1004,L J Hauser Jr High School,65 Woodside Rd,Riverside,60546 1974,6-8,41.830075,-87.821617
060160960,02,2001,A F Ames Elem School,86 Southcote Rd,Riverside,60546 1633,K-5,41.84008,-87.818823
060160960,02,2002,Blythe Park Elem School,735 Leesley Rd,Riverside,60546 1717,K-5,41.836495,-87.807509
060160960,02,2003,Central Elem School,61 Woodside Rd,Riverside,60546 1974,K-5,41.830005,-87.821583
060160960,02,2005,Hollywood Elem School,3423 Hollywood Ave,Brookfield,60513 1701,P-5,41.829349,-87.834395
060160970,02,1003,Gwendolyn Brooks Middle School,325 S Kenilworth Ave,Oak Park,60302 3597,6-8,41.88293,-87.797164
060160970,02,1004,Percy Julian Middle School,416 S Ridgeland Ave,Oak Park,60302 4010,6-8,41.881426,-87.784349
060160970,02,2001,William Beye Elem School,230 N Cuyler Ave,Oak Park,60302 2301,K-5,41.890797,-87.782985
060160970,02,2003,William Hatch Elem School,1000 N Ridgeland Ave,Oak Park,60302 1443,P-5,41.903641,-87.784177
060160970,02,2005,Oliver W Holmes Elem School,508 N Kenilworth Ave,Oak Park,60302 1612,K-5,41.895128,-87.797863
060160970,02,2006,Irving Elem School,1125 S Cuyler Ave,Oak Park,60304 2203,K-5,41.868074,-87.782976
060160970,02,2007,Abraham Lincoln Elem School,1111 S Grove Ave,Oak Park,60304 1908,K-5,41.868398,-87.795319
060160970,02,2008,Longfellow Elem School,715 Highland Ave,Oak Park,60304 1526,P-5,41.875783,-87.782011
060160970,02,2009,Horace Mann Elem School,921 N Kenilworth Ave,Oak Park,60302 1315,K-5,41.902014,-87.798181
060160970,02,2010,Whittier Elem School,715 N Harvey Ave,Oak Park,60302 1741,P-5,41.898495,-87.781899
060160980,02,1004,Lincoln Middle School,6432 16th St,Berwyn,60402 1358,6-8,41.857849,-87.785055
060160980,02,2001,Prairie Oak School,1427 Oak Park Ave,Berwyn,60402 1229,P-5,41.861033,-87.79348
060160980,02,2002,Karel Havlicek Elem School,6401 15th St,Berwyn,60402 1133,P-5,41.859683,-87.78443
060160980,02,2003,Jefferson Elem School,7035 16th St,Berwyn,60402 1369,P-5,41.857922,-87.800096
060160990,02,1002,Unity Jr High School,2115 S 54th Ave,Cicero,60804 2209,7-8,41.852055,-87.758878
060160990,02,2001,Daniel Burnham Elem School,1630 S 59th Ave,Cicero,60804 1742,K-6,41.857734,-87.771609
060160990,02,2002,Cicero East Elem School,2324 S 49th Ave,Cicero,60804 2447,4-6,41.848503,-87.74678
060160990,02,2003,Columbus  East Elem School,3100 S 54th Ave,Cicero,60804 3953,4-6,41.836305,-87.758589
